Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
3060	-45.63539	-88.51042	42.87503	0.00382587	0.00940007	0.000667616	0.000655186	0.00802931	0.00589817	0.00193589	0.00172384	0.00590573	0.000512822	0.000518894	0.00189015	0.00780253	0.0435911	0.010859	0.000483804	0.00096643	0.0105533	0.00611427	0.00379782	0.000135183	0.000981907	0.000361927	0.00843505	0.0215358	0.00414961	0.0062838	2.98093e-05	0.0128397	0.00623917	0.0039594	0.00398591	0.00117097	0.00405333	0.0157703	1.400599	0.599401	0.258043	0.516513	0.813742	1.22889	1.93606	3.87532	0.9794892	0.4279605	0.0177895	0.0437083	0.00310427	0.00304648	0.0373346	0.0274252	0.00900147	0.00801549	0.0274604	0.00238451	0.00241275	0.0087888	0.0362801	0.202689	0.0504919	0.00224959	0.0044937	0.0490704	0.0284301	0.017659	0.000628574	0.00456566	0.00168288	0.0392212	0.100137	0.0192948	0.0292183	0.000138607	0.0597019	0.0290108	0.0184104	0.0185336	0.00544477	0.0188471	0.0733284	0.978556	0.0214443	0.9785557	0.2150636
3096	-51.47247	-96.05384	44.58137	0.00240271	0.00830953	0.0047717	0.00906952	0.0109267	0.0100087	0.00463409	0.0103269	0.0184622	0.00869048	0.0302054	0.021304	0.00371719	0.0436229	0.0109534	0.00197088	0.00252435	0.00118751	0.00577478	0.008696	0.011281	0.00181718	0.000139059	0.00560813	0.0181174	0.0201482	0.00201079	0.000392889	0.0137787	0.012921	0.0124209	0.00883355	0.00348419	0.00353703	0.00981625	1.927427	0.07257261	0.401724	0.640966	0.870434	1.14885	1.56015	2.48927	0.6594308	0.03765258	0.00702823	0.0243064	0.0139578	0.0265295	0.0319621	0.0292767	0.0135553	0.0302075	0.0540044	0.0254208	0.0883546	0.0623171	0.0108733	0.127602	0.03204	0.00576508	0.00738406	0.00347362	0.016892	0.0254369	0.0329983	0.00531548	0.000406765	0.0164045	0.0529959	0.0589362	0.00588182	0.00114925	0.0403044	0.0377956	0.0363329	0.0258393	0.0101917	0.0103463	0.0287138	0.639888	0.360112	0.6398881	0.3418652
3132	-49.49069	-93.69417	44.20348	0.0118806	0.0382571	0.00485864	0.0132632	0.0125887	0.0079892	0.000760985	0.0240245	0.0424013	0.0037394	0.0106762	0.025736	0.0111835	0.100585	0.00318337	0.00340904	0.0256257	0.0135049	0.0103268	0.0158282	0.0721789	0.00254742	0.00376276	0.00604185	0.0220292	0.0162074	0.0213811	0.00350534	0.0164121	0.0256944	0.00468854	0.0164729	0.0391412	0.00313382	0.00252993	1.482793	0.5172072	0.933815	0.967155	0.989635	1.01047	1.03396	1.07088	0.0495137	0.3488061	0.0186934	0.0601954	0.00764479	0.020869	0.0198075	0.0125705	0.00119737	0.0378012	0.066716	0.00588374	0.0167985	0.0404941	0.0175966	0.158265	0.00500886	0.00536392	0.0403206	0.0212491	0.0162486	0.0249048	0.113569	0.00400822	0.00592048	0.0095065	0.0346617	0.0255013	0.0336419	0.00551545	0.0258235	0.0404287	0.00737714	0.0259191	0.0615865	0.00493089	0.00398071	0.777976	0.222024	0.7779759	0.6355492
3168	-50.73185	-94.75955	44.02769	0.0185539	0.0180698	0.00144153	0.00391855	0.00927545	0.0131113	0.00123917	0.0261081	0.000876108	0.00456376	0.00405348	0.00380452	0.00227672	0.0541602	0.00153622	0.00127202	0.00306891	0.0151015	0.0114509	0.0164657	0.0294129	7.47822e-05	0.00275422	0.0169583	0.0297191	0.00812334	0.00816857	0.00044961	0.0427775	0.0171107	0.000883453	0.00291183	0.0212431	0.0129901	0.00879437	1.868203	0.1317966	0.219232	0.477042	0.793808	1.25975	2.09625	4.56138	1.097348	0.07054724	0.0449551	0.0437822	0.00349275	0.00949446	0.022474	0.031768	0.00300245	0.0632586	0.00212277	0.0110578	0.0098214	0.00921817	0.00551639	0.131228	0.00372219	0.00308204	0.00743582	0.0365902	0.0277451	0.0398955	0.0712661	0.000181194	0.00667334	0.0410892	0.0720079	0.0196825	0.0197921	0.00108938	0.103648	0.0414583	0.00214056	0.00705524	0.0514711	0.0314745	0.0213083	0.357763	0.642237	0.3577634	0.4127196
3204	-49.53914	-92.3466	42.80747	0.0111111	0.0194911	0.00592845	0.011335	0.00616553	0.00602261	0.00700747	0.00182075	0.00774506	0.0253577	0.000583073	0.00663978	0.00599939	0.028106	0.00992246	0.00396361	0.00704751	0.00157382	0.00524635	0.0474667	0.0689021	0.0210866	0.00300872	0.0231223	0.00398219	0.00967665	0.0238424	0.000143205	0.0331123	0.0146797	0.0186605	0.0555404	0.0248404	0.0376196	0.0102914	0.7735955	1.226405	0.912034	0.956087	0.986088	1.01411	1.04593	1.09645	0.06657842	1.585331	0.0195949	0.0343733	0.010455	0.0199897	0.0108731	0.0106211	0.0123579	0.00321097	0.0136587	0.0447192	0.00102827	0.0117095	0.0105802	0.049566	0.0174986	0.00698998	0.0124286	0.00277549	0.00925214	0.0837093	0.121511	0.037187	0.00530599	0.040777	0.00702274	0.0170651	0.042047	0.000252548	0.0583947	0.0258882	0.0329086	0.0979477	0.043807	0.0663435	0.0181493	0.681972	0.318028	0.681972	0.567042
3240	-44.50402	-88.97346	44.46944	0.00608416	0.0270874	0.00789151	0.00714438	0.0342224	0.000214718	0.00609511	0.000431783	0.00156742	0.00583319	0.0247712	0.00657902	0.0198813	0.0228624	0.0158845	0.00339891	0.0471298	0.0303096	0.00572093	0.00180986	0.00924998	0.000143099	0.0163495	0.00587646	0.0217402	0.00503197	0.0257041	0.0125382	0.00690682	0.0283375	0.0491894	0.0644522	0.00782387	0.0237054	0.00142367	1.616899	0.3831006	0.900666	0.950256	0.984208	1.01605	1.05235	1.11029	0.07564812	0.2369353	0.0109943	0.048948	0.0142603	0.0129102	0.0618411	0.000388003	0.0110141	0.000780247	0.00283238	0.0105408	0.0447625	0.0118885	0.0359262	0.0413133	0.0287039	0.00614196	0.0851652	0.0547705	0.0103379	0.00327049	0.0167151	0.000258585	0.0295442	0.010619	0.0392854	0.00909296	0.0464482	0.0226571	0.0124809	0.051207	0.0888871	0.116468	0.014138	0.0428365	0.00257263	0.901881	0.0981187	0.9018813	0.553392
3276	-54.09003	-97.25857	43.16854	0.0121375	0.00532914	0.0141608	0.0708668	0.00324908	0.0173817	0.0111507	0.00339146	0.0202519	0.0454916	0.00129857	0.0106322	0.0592961	0.0363837	0.0701056	0.035419	0.055418	0.0141378	0.00220608	0.0388892	0.111576	0.0106104	0.056582	0.00556443	0.0521098	0.012665	0.00928392	0.0193353	0.000760864	0.025316	0.127542	0.0891622	0.0261078	0.031648	0.00972518	1.352273	0.6477271	0.543226	0.742591	0.911331	1.0973	1.34664	1.84085	0.441238	0.4789914	0.0108838	0.0047787	0.0126982	0.0635471	0.00291349	0.0155863	0.00999895	0.00304116	0.0181601	0.0407929	0.00116444	0.00953399	0.0531715	0.0326257	0.0628645	0.0317606	0.0496939	0.0126775	0.00197821	0.0348724	0.100052	0.00951447	0.0507377	0.00498969	0.0467274	0.0113569	0.00832499	0.0173382	0.000682276	0.0227011	0.114368	0.0799528	0.0234112	0.0283791	0.00872068	0.74306	0.25694	0.7430596	1.115186
3312	-54.51343	-97.42545	42.91202	0.00106927	0.0147137	0.00557306	0.00155642	0.00440306	0.0020184	0.00218004	0.00503816	0.0123212	0.0052792	0.00355301	0.00253795	0.0128761	0.0141397	0.00312023	0.00150815	0.00271433	0.00183945	0.00348001	0.00140162	6.12701e-05	0.00163618	0.000797605	0.008683	0.0122625	0.0062732	0.00224183	0.00712509	0.000389199	0.00749019	0.0117063	0.00488825	0.00943936	0.00125735	0.000628684	1.981709	0.01829089	0.0626068	0.258886	0.655996	1.5244	3.8627	15.9727	2.003538	0.009229855	0.00606841	0.0835042	0.0316286	0.00883311	0.0249886	0.0114549	0.0123723	0.0285929	0.0699264	0.0299609	0.0201643	0.0144036	0.0730756	0.0802466	0.0177082	0.00855918	0.0154045	0.0104394	0.01975	0.00795455	0.000347724	0.00928575	0.00452662	0.0492783	0.0695928	0.0356021	0.012723	0.0404368	0.00220881	0.0425088	0.0664363	0.0277421	0.0535709	0.0071358	0.00356795	0.816882	0.183118	0.8168822	0.1762031
3348	-48.744	-92.58916	43.84515	0.000199442	0.0534473	0.0124725	0.00270708	0.0176461	0.0116249	0.00835609	0.00630497	0.0232737	0.0142138	0.010397	0.00960716	0.0162719	0.0551154	0.0176779	0.00764774	0.0076594	0.00102653	0.021826	0.0136243	0.00421385	6.43473e-05	0.00298823	0.0335802	0.00681749	0.00588875	0.00389287	0.0136963	0.0369288	0.00847497	0.0207968	0.0242836	0.0276776	0.0298512	0.026699	1.310355	0.6896452	0.860271	0.929226	0.97736	1.02316	1.07616	1.16242	0.1088277	0.5263042	0.000358095	0.0959637	0.0223941	0.00486051	0.0316832	0.0208724	0.0150032	0.0113205	0.0417875	0.0255206	0.0186676	0.0172495	0.029216	0.0989588	0.0317404	0.0137314	0.0137523	0.00184312	0.0391883	0.0244622	0.00756589	0.000115535	0.00536531	0.0602926	0.0122407	0.0105731	0.00698958	0.0245915	0.066305	0.0152167	0.0373402	0.0436008	0.0496947	0.0535974	0.0479377	0.768156	0.231844	0.7681564	0.5569532
3384	-48.48725	-91.91518	43.42793	0.000126115	0.00400314	0.00677319	0.00110152	0.0630605	0.0215176	0.0142343	0.0310678	0.00144705	0.0213204	0.0284898	0.00790965	0.00301705	0.0198557	0.000250041	0.00860337	0.00470916	0.0115579	0.0416697	0.00280555	0.00857336	0.00042247	0.000874691	0.0347561	0.0116327	0.0130387	0.000818718	0.0136523	0.00166427	0.0069831	0.0128626	0.0278618	0.0344352	0.0256674	0.000579209	1.271139	0.7288607	0.530121	0.733799	0.907951	1.10138	1.36277	1.88636	0.4588962	0.5733917	0.000258782	0.00821423	0.0138982	0.00226026	0.129397	0.0441529	0.0292079	0.0637495	0.00296927	0.0437483	0.0584595	0.0162302	0.00619083	0.0407429	0.000513071	0.0176537	0.00966294	0.0237163	0.0855039	0.00575684	0.0175921	0.000866886	0.00179482	0.0713177	0.0238697	0.0267548	0.00167997	0.0280138	0.00341499	0.0143289	0.0263933	0.0571708	0.0706593	0.0526681	0.00118851	0.944498	0.0555025	0.9444975	0.4873423
3420	-47.62617	-91.66213	44.03596	0.000439911	0.0128029	0.0107938	0.017314	0.0276685	0.0123819	0.022579	0.00246377	0.0227175	0.0243756	0.00696422	0.00956887	0.0022978	0.0388021	0.0119877	0.0137958	0.00949596	0.0271547	0.00191759	0.00138409	0.00405149	0.0356326	0.0225664	0.0601795	0.0352038	0.0128638	0.00472685	0.00384324	0.0907297	0.0190778	0.0350854	0.0355846	0.0377451	0.0243806	0.0262806	1.409665	0.590335	0.95797	0.979276	0.993488	1.00655	1.02116	1.04387	0.03104755	0.4187768	0.000606894	0.0176626	0.0148909	0.0238861	0.038171	0.0170819	0.0311496	0.00339898	0.0313406	0.0336281	0.00960771	0.013201	0.00317001	0.0535307	0.0165381	0.0190324	0.0131005	0.0374621	0.00264547	0.00190947	0.00558937	0.0491581	0.0311323	0.0830226	0.0485666	0.0177466	0.00652108	0.00530206	0.125169	0.0263193	0.0484031	0.0490919	0.0520725	0.033635	0.0362562	0.866802	0.133198	0.8668016	0.724857
3456	-50.29049	-93.89393	43.60344	0.00545968	0.0081411	0.00629913	0.0114449	0.00330668	0.00713559	0.000739613	0.00563792	0.00809693	0.0122873	0.00556581	0.00136652	0.0161228	0.0241144	3.39761e-05	0.00194786	0.0127399	0.00107249	0.0250419	0.00155587	0.0336643	0.00661511	0.00952006	0.0114446	0.00814314	0.00107191	0.000158834	0.00171585	0.000102674	0.00822597	0.035373	0.00863714	0.021051	0.000498952	0.0128352	1.538158	0.4618418	0.3804	0.62414	0.863241	1.15843	1.6022	2.62881	0.6988691	0.3002564	0.0172138	0.0256681	0.0198606	0.0360848	0.0104256	0.0224978	0.00233193	0.0177758	0.0255288	0.0387406	0.0175484	0.00430851	0.0508335	0.0760304	0.000107123	0.00614141	0.0401675	0.00338144	0.0789546	0.0049055	0.10614	0.0208568	0.0300158	0.0360838	0.0256745	0.00337962	0.00050079	0.0054099	0.000323721	0.0259357	0.111528	0.0272321	0.0663718	0.00157315	0.040468	0.701128	0.298872	0.7011282	0.317168
3492	-54.2701	-96.49042	42.22032	0.00602762	0.0195233	0.00594457	0.00656978	0.00566887	0.00122756	0.00254616	0.00139328	0.00123278	0.00780029	0.0136668	0.00357108	0.0085626	0.0186035	0.00243395	0.00586045	0.00230664	0.00979187	0.00222215	0.0205028	0.0125866	0.0123253	0.0118015	0.00144892	0.000897206	0.0101723	0.00432053	0.00032371	0.0020705	0.0107073	0.00857844	0.00151789	0.00292616	0.00182596	0.0163812	0.7589704	1.24103	0.559008	0.753035	0.915311	1.09253	1.32796	1.78888	0.4205307	1.635149	0.0247704	0.0802306	0.0244291	0.0269984	0.0232961	0.00504466	0.0104634	0.00572564	0.00506611	0.0320552	0.0561635	0.0146753	0.0351879	0.0764508	0.0100023	0.0240834	0.0094791	0.0402395	0.0091319	0.0842558	0.0517245	0.0506506	0.048498	0.00595432	0.00368705	0.0418028	0.0177552	0.00133028	0.00850869	0.0440015	0.035253	0.00623774	0.012025	0.00750377	0.0673184	0.767266	0.232734	0.7672663	0.2433395
3528	-54.25995	-98.36999	44.11004	0.0120598	0.0537137	0.00614276	0.018619	0.0523267	0.0183867	0.0262852	0.0176789	0.0262931	0.00138165	0.00586882	4.13104e-05	0.00171065	0.0278407	0.0148398	0.0179623	0.000503996	0.00515473	0.00183694	0.0439124	0.0764264	0.0336682	0.0382999	0.0269972	0.00255463	0.0229006	0.0171802	0.020609	0.00367588	0.0421193	0.0156794	0.0286684	0.0281579	0.0114666	0.00265656	1.730239	0.2697607	0.43089	0.663254	0.879766	1.13667	1.50772	2.32078	0.6087535	0.1559095	0.0166659	0.0742293	0.00848894	0.0257303	0.0723125	0.0254094	0.0363247	0.0244313	0.0363356	0.00190936	0.00811037	5.70885e-05	0.00236402	0.0384742	0.0205078	0.0248228	0.000696493	0.00712354	0.00253854	0.0606844	0.105617	0.0465274	0.0529283	0.0373085	0.00353035	0.0316473	0.023742	0.0284804	0.00507985	0.0582064	0.021668	0.0396181	0.0389125	0.0158462	0.00367121	0.55768	0.44232	0.5576803	0.7236192
3564	-52.04661	-94.20983	42.16321	0.0113043	0.0691883	0.0174297	0.0156723	0.0307418	0.0128813	0.00809026	0.0176516	0.00602303	0.0331182	0.0170967	0.0039891	0.0608286	0.0615048	0.00577998	0.0235006	0.000803345	0.0162667	0.000551661	0.0712186	0.0348497	0.0475906	0.0506851	0.00961078	0.0985358	0.024398	0.0117195	0.000880545	0.00127189	0.00149935	0.024294	0.0307634	0.0356973	0.00496939	0.0146	0.6796614	1.320339	0.663278	0.818541	0.939443	1.06446	1.22169	1.50766	0.2968636	1.942642	0.0129191	0.0790717	0.0199195	0.0179111	0.0351332	0.0147214	0.00924594	0.0201731	0.00688341	0.0378491	0.0195389	0.00455894	0.0695179	0.0702907	0.00660564	0.0268577	0.000918102	0.0185904	0.000630466	0.0813921	0.039828	0.0543888	0.0579254	0.0109837	0.112611	0.0278833	0.0133936	0.00100633	0.00145358	0.00171353	0.0277644	0.0351579	0.0407966	0.00567926	0.0166856	0.96699	0.0330095	0.9669905	0.8750063
3600	-44.2181	-88.46025	44.24215	0.00715756	0.00710793	0.0046651	0.00896554	0.00181187	0.0137895	0.00121024	0.00857709	0.000932237	0.0119377	0.0132123	0.00182205	0.0158942	0.0156276	0.000175771	0.00444862	0.00138151	0.0121671	0.00234325	0.00419828	0.00873303	0.0174395	0.0132317	0.00984888	0.0203768	0.0110287	0.00287803	0.00123574	0.000854927	0.00470065	0.0032324	0.0067507	0.00217915	0.0183765	0.0120472	1.773507	0.2264932	0.50051	0.713515	0.900045	1.11106	1.40151	1.99796	0.5004558	0.1277092	0.0264762	0.0262926	0.0172565	0.033164	0.00670222	0.051008	0.00447675	0.0317272	0.0034484	0.0441582	0.0488729	0.00673987	0.0587935	0.0578075	0.000650187	0.0164557	0.00511028	0.0450066	0.00866782	0.0155297	0.032304	0.0645097	0.048945	0.0364316	0.0753748	0.0407956	0.010646	0.00457106	0.00316242	0.017388	0.0119568	0.0249712	0.00806082	0.0679756	0.0445633	0.586476	0.413524	0.5864762	0.2703391
3636	-50.78612	-94.00422	43.2181	0.00209744	0.00912206	0.00204272	0.00392191	0.0157221	0.000461265	0.00297836	0.00901869	0.00510216	0.0110976	0.0320312	0.0222409	0.00643795	0.0381959	0.0131866	0.00260035	0.00232535	0.0290149	0.0130726	0.0210202	0.0208404	0.0692236	0.0126905	0.0283137	0.0261562	0.0243703	0.000715119	0.00361647	0.0161282	0.00706593	0.00220699	0.0189328	0.00455446	0.0273432	0.00217883	1.162337	0.8376631	0.52521	0.730475	0.906666	1.10294	1.36897	1.904	0.4656256	0.7206715	0.00414492	0.0180268	0.00403678	0.00775039	0.0310697	0.000911543	0.00588576	0.0178225	0.0100828	0.0219308	0.0632994	0.043952	0.0127225	0.0754818	0.0260591	0.00513875	0.00459531	0.0573387	0.0258338	0.0415397	0.0411844	0.136798	0.0250788	0.055953	0.0516893	0.04816	0.0014132	0.00714679	0.0318723	0.0139635	0.00436141	0.0374146	0.00900042	0.054035	0.00430576	0.632812	0.367188	0.6328122	0.5060271
3672	-50.24266	-93.78605	43.54338	0.0417879	0.0288426	0.0114232	0.00405368	0.000947021	0.0086481	0.0305935	0.0295351	0.00205373	0.0223605	0.0201415	0.00983084	0.0449253	0.112304	0.0384545	0.0447507	0.0144576	0.00930179	0.00262731	0.00319517	0.047427	0.0203376	0.0173291	0.00269748	0.0342161	0.0185809	0.0104119	0.0133535	0.0103056	0.0345173	0.0591896	0.00389538	0.00641022	0.00815144	0.0671181	1.191367	0.8086325	0.948173	0.974379	0.991935	1.00813	1.02629	1.05466	0.03848084	0.6787431	0.0500948	0.0345762	0.013694	0.00485951	0.00113528	0.0103672	0.0366751	0.0354064	0.00246199	0.0268055	0.0241454	0.0117851	0.0538559	0.134629	0.0460989	0.0536467	0.0173316	0.0111509	0.00314959	0.00383034	0.056855	0.0243805	0.0207739	0.00323371	0.0410179	0.0222745	0.0124817	0.016008	0.0123543	0.0413789	0.0709558	0.00466974	0.0076845	0.00977185	0.0804604	0.730791	0.269209	0.730791	0.8341752
3708	-50.24554	-95.20901	44.96347	0.0445006	0.0177126	0.00244523	0.00598947	0.00247919	0.000222835	0.00421879	0.0225391	0.00912817	0.00773728	0.00348383	0.00205467	0.00385498	0.0554084	0.0167412	0.0127063	0.010895	0.00694659	4.68055e-05	0.00442656	0.00918153	0.0216556	0.0100092	0.0377738	0.00368393	0.0463355	0.00748043	0.00160804	0.0273475	0.0270114	0.0037412	0.000365429	0.00364093	0.00941151	0.000325933	1.807714	0.1922857	0.983094	0.991719	0.997409	1.0026	1.00835	1.0172	0.01232836	0.1063695	0.100428	0.0399734	0.00551833	0.0135169	0.00559499	0.000502888	0.00952086	0.0508658	0.0206002	0.0174613	0.00786223	0.00463693	0.00869983	0.125044	0.0377812	0.0286753	0.0245876	0.0156769	0.00010563	0.00998977	0.0207207	0.0488719	0.0225885	0.0852471	0.00831381	0.104569	0.0168817	0.00362898	0.0617173	0.0609588	0.00844307	0.000824692	0.00821676	0.0212397	0.000735557	0.192129	0.807871	0.1921293	0.4431097
3744	-53.98861	-97.89746	43.90885	0.00250559	0.0173754	0.00265816	0.00507057	0.00408755	0.00292062	0.00728033	0.00297046	0.00102388	0.0281287	0.000631407	0.000468166	0.00200248	0.0151677	0.0177534	0.00383428	0.0305053	0.00416536	0.00593147	0.000573429	0.00739485	0.0173684	0.00222635	0.0100629	0.00185852	0.00777779	0.00141399	0.00329268	0.00339605	0.00980466	0.000646139	0.00576753	0.0071723	0.0044566	0.00361522	1.580334	0.4196659	0.611355	0.786638	0.927863	1.07775	1.27123	1.63571	0.3558062	0.2655552	0.0103834	0.0720052	0.0110156	0.0210128	0.0169391	0.0121033	0.0301702	0.0123098	0.00424304	0.116567	0.0026166	0.00194012	0.00829845	0.0628563	0.0735715	0.0158895	0.126416	0.0172616	0.0245805	0.00237633	0.0306448	0.071976	0.00922618	0.0417012	0.00770186	0.0322317	0.0058597	0.0136451	0.0140735	0.0406313	0.00267765	0.0239011	0.0297226	0.0184685	0.0149817	0.731363	0.268637	0.7313627	0.2413083
3780	-48.82226	-92.69451	43.87224	8.12623e-05	0.00798938	0.00670114	0.00782216	0.0118823	0.0200006	0.0080012	0.000449501	0.000147935	0.00976071	0.000596592	0.00346728	0.00544033	0.0223463	0.00451656	0.00217934	0.0234405	0.0160886	0.00234709	0.00484673	0.0133047	0.0125357	0.0113078	0.0106631	0.00795153	0.00573416	0.00767019	0.00282584	0.02114	0.0242036	0.00121802	0.00243622	0.00713625	0.00812568	0.000629291	1.855216	0.144784	0.213319	0.470723	0.790513	1.265	2.12439	4.68782	1.117118	0.07804159	0.000275477	0.0270838	0.0227167	0.0265169	0.0402808	0.0678014	0.0271239	0.0015238	0.000501497	0.0330886	0.00202243	0.011754	0.0184426	0.0757535	0.015311	0.00738791	0.0794626	0.0545398	0.00795656	0.0164303	0.0451026	0.0424958	0.0383331	0.0361477	0.0269555	0.0194387	0.0260017	0.00957953	0.071664	0.0820494	0.00412907	0.00825873	0.0241917	0.0275458	0.00213328	0.490235	0.509765	0.4902353	0.2949876
3816	-56.14202	-98.94864	42.80662	0.0104358	0.00783644	0.0027347	0.00402891	0.0108849	0.0640301	0.0165078	0.0127021	0.00634771	0.0198005	0.0204074	0.0340056	0.0490818	0.073049	0.00782141	0.00276158	0.0228575	0.0074773	0.040472	0.0016298	0.000554874	0.029781	0.00378156	0.000894305	0.00466866	0.00618167	0.00206243	0.00597653	0.00115247	0.00715403	0.0029699	0.0177721	0.0316197	0.00645046	0.0179867	0.9648348	1.035165	0.51018	0.720205	0.90267	1.10782	1.38849	1.96009	0.4866195	1.072894	0.0188414	0.0141483	0.00493735	0.00727399	0.0196521	0.115603	0.0298039	0.0229329	0.0114605	0.0357488	0.0368446	0.0613954	0.0886147	0.131886	0.0141212	0.00498589	0.041268	0.0134999	0.0730701	0.00294253	0.0010018	0.0537681	0.00682741	0.00161462	0.00842902	0.0111607	0.00372362	0.0107903	0.00208072	0.0129162	0.00536201	0.0320866	0.0570878	0.011646	0.0324741	0.655952	0.344048	0.6559524	0.5538789
3852	-56.36463	-99.32628	42.96165	0.0135568	0.00809745	0.0130866	0.00849894	0.00663374	0.0045901	0.0150866	0.0124388	0.00782966	0.00494918	0.00594793	0.00139922	0.00629021	0.0192116	0.0109345	0.00302136	0.00321134	0.00111212	0.00845271	0.00448071	0.0280543	0.00229024	0.00494177	0.00346835	0.00868815	0.0173966	0.00209124	0.00227476	0.00693237	0.00977639	0.0132695	0.01215	0.0208479	0.00334989	0.0055167	1.348494	0.6515062	0.265716	0.523946	0.817377	1.22343	1.90859	3.76342	0.9583039	0.4831362	0.0452078	0.0270025	0.0436399	0.0283414	0.0221215	0.0153066	0.0503091	0.0414794	0.0261095	0.016504	0.0198345	0.00466596	0.0209759	0.0640647	0.0364633	0.0100753	0.0107088	0.00370857	0.0281872	0.0149418	0.0935525	0.00763725	0.0164793	0.0115659	0.0289723	0.0580123	0.00697363	0.00758561	0.0231173	0.0326013	0.0442496	0.0405165	0.0695215	0.0111709	0.0183965	0.678253	0.321747	0.6782527	0.2998776
3888	-51.17087	-95.91074	44.73987	0.026172	0.0702017	0.0134907	0.0183885	0.0323767	0.0110062	0.0394334	0.0342208	0.0281795	0.00138001	0.00121941	0.00994112	0.00741179	0.0244767	0.00473794	0.00399183	0.0118433	0.0342445	0.0107163	0.0130716	0.0618438	0.0261848	0.000208695	0.027031	0.0305828	0.0359751	0.00817905	0.0110227	0.00254297	0.0237226	0.048102	0.0456002	0.0645678	0.00599346	0.0117923	1.805081	0.1949186	0.863164	0.930749	0.977859	1.02264	1.0744	1.15853	0.1063998	0.1079833	0.032721	0.0877682	0.0168664	0.0229898	0.0404783	0.0137603	0.0493008	0.0427838	0.0352308	0.00172533	0.00152454	0.0124287	0.00926643	0.0306015	0.00592351	0.0049907	0.0148068	0.0428135	0.0133978	0.0163425	0.077319	0.032737	0.000260916	0.033795	0.0382355	0.0449772	0.0102257	0.0137809	0.00317929	0.0296587	0.0601385	0.0570107	0.0807245	0.0074932	0.0147431	0.627747	0.372253	0.6277465	0.7998533
3924	-54.37531	-98.29217	43.91686	0.0257089	0.00225759	0.0558688	0.0265404	0.0263868	0.0042737	0.0239115	0.0278599	0.00688403	0.0182138	0.0094933	0.0114055	0.0297071	0.0287736	0.0664256	0.00516272	0.0105234	0.00407268	0.0111116	0.103863	0.00186822	0.0293426	0.00029455	0.00459898	0.0639191	0.00975762	0.0162935	0.0163417	0.0037063	0.0216465	0.0134765	0.0205011	0.0363496	0.0174668	0.0190668	1.395601	0.604399	0.880883	0.940019	0.980887	1.01949	1.06381	1.13522	0.09170721	0.4330743	0.0332554	0.00292027	0.0722684	0.034331	0.0341323	0.00552819	0.0309304	0.0360378	0.00890475	0.0235602	0.0122799	0.0147534	0.0384272	0.0372197	0.085924	0.00667818	0.0136124	0.00526817	0.0143733	0.134351	0.00241662	0.0379558	0.000381011	0.00594895	0.0826818	0.0126219	0.0210763	0.0211386	0.00479423	0.0280006	0.0174323	0.026519	0.0470196	0.0225939	0.0246636	0.77708	0.22292	0.7770796	0.7730736
