Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
7380	-47.07044	-90.92055	43.8501	0.00774159	0.018516	0.00205798	0.00445215	0.0483422	0.0127716	0.0199593	0.00135551	0.012375	0.0243988	0.026481	0.00415709	0.00364596	0.0371551	0.00783529	0.00309078	0.0182962	0.038258	0.032186	0.00972672	0.0202	0.00641251	0.0118199	0.0104648	0.00351362	0.012101	0.0178088	0.0695502	0.00744405	0.0568165	0.0112137	0.00230269	0.00827335	0.0118752	0.0800545	1.395938	0.6040625	0.731769	0.858727	0.953595	1.04866	1.16452	1.36655	0.2258073	0.4327289	0.0116827	0.0279422	0.00310566	0.00671868	0.0729526	0.0192734	0.0301202	0.00204558	0.018675	0.0368199	0.0399621	0.00627341	0.00550207	0.0560702	0.0118241	0.00466425	0.0276106	0.0577346	0.0485715	0.0146785	0.0304834	0.00967703	0.0178373	0.0157923	0.00530234	0.0182614	0.026875	0.104957	0.0112337	0.085741	0.0169224	0.00347495	0.0124852	0.0179207	0.120809	0.700416	0.299584	0.7004159	0.6626532
7416	-48.06983	-91.78342	43.71359	0.00622504	0.00665728	0.000296193	0.000433302	0.004115	0.000684033	0.000564309	0.00339862	0.0119335	0.0079023	0.00708372	0.00434362	0.000903229	0.0196816	0.00403433	0.00198387	0.00657159	0.00373763	0.00470516	0.0167659	0.00133215	0.00179747	0.000274387	0.00661308	0.00528494	0.00752795	0.00269209	0.00626818	0.00013318	0.0193206	0.0260602	0.00606276	0.0225823	0.000681104	0.00410826	1.906708	0.09329188	0.169983	0.421373	0.763665	1.30947	2.3732	5.88295	1.281321	0.04892825	0.0279452	0.0298856	0.00132966	0.00194516	0.0184729	0.00307073	0.00253327	0.0152569	0.0535713	0.0354746	0.0317999	0.0194992	0.00405474	0.0883538	0.0181108	0.00890591	0.0295009	0.0167788	0.0211222	0.0752649	0.00598023	0.00806911	0.00123177	0.0296872	0.0237249	0.0337941	0.0120852	0.0281389	0.000597865	0.0867332	0.116988	0.0272167	0.101376	0.00305758	0.0184426	0.926593	0.0734072	0.9265928	0.222759
7452	-53.8644	-97.06638	43.20199	0.00021562	0.0115088	0.000873707	0.00751413	0.0244668	0.00268666	0.0053674	0.00517742	0.0189529	0.0395343	0.00703817	0.00658812	0.00462301	0.0283544	0.00298046	0.000713623	0.0360382	0.00387847	0.00407817	0.00068882	0.00388118	0.000727195	0.0156622	0.0202606	0.00447839	0.0131542	0.048942	0.0252998	0.0152603	0.0156218	0.00947935	0.00918468	0.0942666	0.0101755	0.0104884	1.237915	0.7620851	0.422351	0.65681	0.877091	1.14013	1.52251	2.3677	0.6232271	0.6156199	0.000424314	0.0226478	0.00171935	0.0147869	0.0481477	0.00528701	0.0105624	0.0101885	0.0372971	0.0777987	0.0138503	0.0129646	0.00909752	0.055798	0.00586517	0.00140432	0.0709189	0.00763236	0.00802535	0.00135551	0.00763769	0.00143103	0.0308213	0.0398705	0.00881293	0.0258858	0.096312	0.0497869	0.0300304	0.0307419	0.0186542	0.0180743	0.185505	0.0200241	0.0206399	0.830594	0.169406	0.8305938	0.5081614
7488	-49.81713	-93.89348	44.07635	0.0135389	0.0227761	0.00383062	0.0124668	0.0163154	0.001385	0.0142758	0.0305107	0.0368533	0.00798436	0.00178027	0.00226988	0.0632129	0.0466657	0.00737229	0.00305398	0.000654557	0.0132877	0.0280684	0.0037612	0.018703	0.0127896	0.00415062	0.0693257	0.0013046	0.00306843	0.00462738	0.00235967	0.0459002	0.0315208	0.0285632	0.003056	0.0262734	0.0197994	0.0319903	1.524398	0.475602	0.69978	0.840209	0.947131	1.05582	1.19018	1.42902	0.2581282	0.3119933	0.0213717	0.035953	0.00604679	0.0196793	0.0257546	0.00218628	0.0225349	0.0481624	0.0581744	0.0126036	0.00281024	0.0035831	0.0997842	0.0736638	0.0116375	0.00482084	0.00103325	0.0209752	0.0443071	0.00593722	0.0295235	0.0201889	0.00655193	0.109434	0.00205937	0.00484365	0.00730452	0.00372484	0.0724554	0.0497569	0.0450882	0.00482402	0.0414737	0.0312542	0.050498	0.466705	0.533295	0.4667054	0.6334961
7524	-52.29796	-95.57211	43.27415	0.0016276	0.0167804	0.00298133	0.0312113	0.012303	0.00451637	0.00403546	0.000210373	0.0315148	0.0116693	0.0279447	0.0064959	0.0776503	0.0474558	0.0311404	0.00795119	0.00576172	0.0112675	0.00547931	0.0390783	0.012235	0.00848305	0.0141409	0.0180087	0.0121587	0.0172075	0.0440301	0.00738433	0.0369531	0.0119464	0.00674034	0.0237047	0.0551276	0.00730838	0.0103251	1.364248	0.6357516	0.358168	0.606075	0.855367	1.16909	1.64996	2.79199	0.7424141	0.4660086	0.00245553	0.0253163	0.00449789	0.047088	0.0185614	0.00681379	0.00608824	0.000317387	0.0475459	0.0176053	0.0421597	0.00980026	0.11715	0.0715958	0.0469811	0.0119958	0.00869262	0.0169991	0.00826655	0.0589569	0.0184587	0.0127983	0.0213341	0.0271695	0.0183437	0.0259606	0.0664276	0.0111406	0.0557505	0.0180234	0.010169	0.0357629	0.0831701	0.011026	0.0155773	0.542059	0.457941	0.5420589	0.6628289
7560	-50.38578	-92.12058	41.7348	0.00474051	0.0133986	0.00107077	0.0077265	0.00229941	0.00439684	0.00299993	0.000840967	0.000229693	0.00220571	0.00195188	0.00595998	0.00557486	0.0120312	0.0038603	0.00395474	0.00342448	0.00584278	0.000505934	0.0210733	0.00178862	0.000588141	0.00727265	0.003191	0.00423772	0.00710395	0.0127605	0.00317867	0.00613716	0.00985562	0.000741322	0.0029475	0.00231665	6.24786e-05	0.000860204	0.9887104	1.01129	0.194984	0.450537	0.779777	1.28242	2.21957	5.12864	1.182102	1.022837	0.0283641	0.0801682	0.00640681	0.0462303	0.0137582	0.0263078	0.0179496	0.0050318	0.00137433	0.0131975	0.0116788	0.0356606	0.0333563	0.0719867	0.0230975	0.0236626	0.0204898	0.0349594	0.00302718	0.126089	0.0107019	0.00351905	0.0435148	0.0190929	0.0253558	0.0425054	0.0763505	0.0190191	0.0367208	0.0589696	0.00443559	0.0176359	0.0138613	0.000373831	0.0051469	0.950739	0.0492608	0.9507392	0.1671305
7596	-59.92108	-103.5061	43.58506	0.0291319	0.0279554	0.0431758	0.0937145	0.0345516	0.00561075	0.00766097	0.027836	0.00973491	0.0354972	0.000927707	0.00572732	0.00895988	0.0468818	0.0189134	0.00911073	0.00433221	0.0195283	0.00123706	0.0387508	0.0204154	0.00545553	0.0148391	0.0216144	0.00440455	0.0476454	0.0324991	0.0175917	0.0116166	0.00907044	0.0421248	0.0150167	0.0016016	0.00145978	0.00409898	1.464809	0.5351907	0.442115	0.671625	0.883215	1.13223	1.48893	2.26186	0.5901583	0.3653654	0.0405346	0.0388975	0.0600755	0.130396	0.0480757	0.00780689	0.0106596	0.0387315	0.0135453	0.0493914	0.00129083	0.00796908	0.0124669	0.0652321	0.0263164	0.0126768	0.00602791	0.027172	0.00172127	0.0539184	0.0284063	0.00759092	0.0206474	0.0300747	0.00612857	0.0662946	0.0452197	0.0244774	0.0161636	0.0126208	0.0586131	0.0208945	0.00222849	0.00203116	0.00570339	0.267664	0.732336	0.2676637	0.7186922
7632	-50.92362	-94.61381	43.69019	0.00456108	0.0101254	0.04801	0.0403276	0.0140469	0.0137512	0.01351	0.00646357	0.00248855	0.052947	0.00134126	0.00621036	0.014303	0.0182329	0.0112396	0.0489677	0.0144599	0.00147352	0.0101711	0.0416649	0.042775	0.00283009	0.00714612	0.0201372	0.0102384	0.0182081	0.0163749	0.00253205	0.00123159	0.0316625	8.62904e-05	0.0352173	0.00454387	0.00338212	0.00202637	1.350348	0.6496518	0.62958	0.797988	0.932019	1.07294	1.25315	1.58836	0.3345661	0.4810995	0.00796434	0.0176805	0.0838328	0.0704182	0.0245281	0.0240117	0.0235905	0.0112864	0.00434538	0.0924536	0.00234204	0.0108442	0.0249752	0.0318374	0.019626	0.085505	0.0252491	0.002573	0.0177602	0.0727532	0.0746918	0.00494178	0.0124782	0.0351626	0.0178778	0.0317942	0.0285932	0.00442135	0.00215054	0.0552876	0.000150676	0.0614949	0.0079343	0.00590571	0.00353835	0.961554	0.0384459	0.9615541	0.5726874
7668	-54.50916	-98.40499	43.89583	0.0179636	0.0126237	0.0109765	0.00737698	0.0128525	0.00900881	0.000985367	0.0023309	0.000111305	0.0177833	0.00173901	0.0230345	0.022157	0.0315448	0.019833	0.00642497	0.0124516	0.00134518	0.00747457	0.00635238	0.00380993	0.0287918	0.00148802	0.00203491	0.00938339	0.0127328	0.0237161	0.028808	0.0640251	0.00266735	0.0212672	0.00490676	0.00171967	0.0266767	0.000850521	1.53228	0.4677201	0.514476	0.723156	0.903822	1.10641	1.38283	1.94372	0.480556	0.3052446	0.0392863	0.0276081	0.0240056	0.0161334	0.0281083	0.0197022	0.00215499	0.00509767	0.000243422	0.0388919	0.0038032	0.0503764	0.0484571	0.0689883	0.0433747	0.0140514	0.0272316	0.00294191	0.0163469	0.0138926	0.0083323	0.0629675	0.0032543	0.00445033	0.0205214	0.0278466	0.051867	0.0630029	0.140023	0.00583349	0.0465113	0.0107311	0.00376091	0.0583419	0.00186008	0.416412	0.583588	0.4164117	0.4572484
7704	-50.81467	-93.64909	42.83442	0.03332	0.0120158	0.00118696	0.00477632	0.00740669	0.000472828	0.00346725	0.0113571	0.00415865	0.0151404	0.00206165	0.0249297	0.0182215	0.0103819	0.0155059	0.0130993	0.0357267	0.0137398	0.00385052	0.0637957	0.0151638	0.0245674	0.00638056	0.00744268	0.0311397	0.0213094	0.0245967	0.0227028	0.000336607	0.07274	0.00469406	0.0435785	0.000342391	0.0199421	0.00258086	1.240577	0.7594232	0.257597	0.516077	0.813527	1.22922	1.9377	3.88203	0.9807412	0.6121534	0.0562712	0.0202923	0.00200455	0.00806631	0.0125085	0.000798518	0.00585553	0.01918	0.00702318	0.0255693	0.00348174	0.0421016	0.0307727	0.0175331	0.0261866	0.0221222	0.0603356	0.0232039	0.0065028	0.107739	0.0256089	0.0414898	0.0107756	0.0125693	0.0525891	0.0359876	0.0415393	0.0383407	0.000568466	0.122844	0.00792738	0.0735958	0.000578235	0.0336785	0.00435859	0.818691	0.181309	0.8186906	0.5921321
7740	-54.63124	-96.69659	42.06535	0.023193	0.00859811	0.0190529	7.92966e-05	0.0357779	0.00353222	0.0343838	0.0151034	0.00677169	0.000606221	0.00913868	0.00230022	0.0045601	0.111087	0.0660621	0.00251693	0.0406988	0.0470836	0.0170399	0.0902444	0.0547055	0.0119536	0.0175151	0.00823507	0.0851094	0.00651931	0.0208916	0.0247729	0.000484539	0.0742119	0.0466413	0.0209179	0.0052987	0.0487966	0.00736435	0.7345697	1.26543	0.540473	0.740753	0.910627	1.09814	1.34998	1.85023	0.4449115	1.722682	0.0238796	0.00885264	0.0196169	8.16441e-05	0.036837	0.00363679	0.0354016	0.0155505	0.00697215	0.000624168	0.00940922	0.00236831	0.0046951	0.114375	0.0680178	0.00259144	0.0419036	0.0484774	0.0175443	0.0929159	0.056325	0.0123075	0.0180336	0.00847886	0.0876289	0.0067123	0.02151	0.0255063	0.000498883	0.0764089	0.0480221	0.0215371	0.00545556	0.0502412	0.00758237	0.629842	0.370158	0.6298424	0.9712474
7776	-61.48291	-105.1673	43.68435	0.00244926	0.00922506	0.00176721	0.0116857	0.000429854	0.00219501	0.0027478	0.00482618	0.00467759	0.0160623	0.000769859	0.000789019	0.0210402	0.0150305	0.00217344	0.0039183	0.000586388	0.0130075	0.0124717	0.00188087	0.00635974	0.0184913	0.00788676	0.00114759	0.00438823	0.00302328	0.00514478	0.0035173	0.0104663	0.00857922	0.00011307	0.00637879	0.000298409	0.0149343	0.000301789	1.818781	0.1812194	0.230045	0.488376	0.799645	1.25056	2.0476	4.34698	1.062536	0.09963787	0.0111959	0.0421689	0.00807812	0.0534169	0.00196491	0.0100337	0.0125605	0.022061	0.0213818	0.0734228	0.00351912	0.0036067	0.0961773	0.0687064	0.00993503	0.017911	0.00268045	0.059459	0.0570099	0.00859766	0.0290711	0.0845258	0.0360513	0.00524578	0.0200591	0.0138198	0.0235174	0.016078	0.0478425	0.0392167	0.000516857	0.0291582	0.00136407	0.0682667	0.00137951	0.957683	0.0423171	0.9576829	0.2187647
7812	-52.143	-95.77401	43.63102	0.00858838	0.03497	0.00921289	0.00378103	0.00233396	0.0073923	0.00443553	0.0170505	0.0282042	0.0416171	0.00886207	0.000625852	0.00892165	0.0273235	0.0419305	0.00957759	0.0148351	0.00306804	0.00994173	0.033017	0.0201573	0.00104377	0.019685	0.00692336	0.0243157	0.0247704	0.00671304	0.0348476	0.00361766	0.0219545	0.00774413	0.0275846	0.00060539	0.0295006	0.0129539	1.642031	0.3579687	0.263062	0.521388	0.81613	1.22529	1.91796	3.80138	0.9655606	0.2180036	0.0153884	0.0626584	0.0165074	0.00677476	0.00418194	0.0132453	0.00794747	0.0305506	0.0505355	0.0745685	0.0158788	0.00112139	0.0159856	0.0489575	0.07513	0.0171609	0.0265812	0.00549724	0.0178133	0.059159	0.0361174	0.00187021	0.035271	0.0124051	0.0435683	0.0443829	0.0120283	0.0624391	0.00648204	0.0393375	0.0138757	0.0494254	0.00108472	0.0528584	0.0232104	0.957365	0.0426351	0.9573649	0.5581057
7848	-49.02464	-92.79825	43.77361	0.00399246	0.00111036	0.000491975	0.00257898	0.00590716	0.0153827	0.00425016	0.0115214	0.0027516	0.00374471	0.000899111	0.000893613	0.00608301	0.0105998	0.00161532	0.0085551	0.000419514	0.00219791	0.00104945	0.0174352	0.00230912	0.00522231	0.00866111	0.00428606	0.00580936	0.00138215	0.00286533	0.00528488	0.00106828	0.0145201	0.00320415	0.00405646	8.93704e-07	0.00484876	0.000452528	1.835902	0.1640983	0.31075	0.56552	0.837083	1.19463	1.76828	3.21802	0.8450978	0.08938293	0.0241308	0.0067111	0.00297354	0.0155876	0.0357034	0.0929743	0.0256883	0.0696365	0.0166309	0.0226333	0.0054343	0.00540107	0.0367662	0.0640661	0.00976315	0.0517077	0.00253558	0.0132844	0.00634295	0.10538	0.0139565	0.0315641	0.0523485	0.0259053	0.0351123	0.00835384	0.0173183	0.0319423	0.00645676	0.0877605	0.0193661	0.0245176	5.40162e-06	0.0293063	0.00273512	0.31048	0.68952	0.3104797	0.1654511
7884	-54.97642	-97.85226	42.87584	0.000770948	0.00663614	0.00616324	0.00188722	0.00551423	0.0182546	0.0134534	0.0135267	0.00060746	0.00510357	0.00148645	0.000975699	0.000323395	0.0203888	0.00139347	0.000224087	0.00262408	0.00128817	0.0036456	0.0191261	0.0174146	0.00919067	9.95896e-05	0.0171233	0.00177788	0.000176345	0.00146368	0.00874666	0.0160818	0.0168504	0.00317203	0.00434886	6.53775e-05	0.0274486	0.000796577	1.381301	0.6186985	0.244168	0.502776	0.806927	1.23927	1.98896	4.09554	1.019454	0.4479098	0.00310679	0.0267425	0.0248368	0.00760518	0.0222214	0.0735627	0.054215	0.0545104	0.00244796	0.0205665	0.00599013	0.0039319	0.00130322	0.0821633	0.00561542	0.00090303	0.0105746	0.00519108	0.0146911	0.0770749	0.0701779	0.0370368	0.000401329	0.0690038	0.00716453	0.00071064	0.00589838	0.0352475	0.0648066	0.0679042	0.0127827	0.0175251	0.00026346	0.110613	0.00321007	0.795017	0.204983	0.7950169	0.2481497
7920	-55.65318	-98.92127	43.26809	0.00578388	0.0186213	0.00908824	0.000687753	0.0362259	0.000589733	0.0220489	0.00590071	0.000111568	0.00203611	0.00169138	0.0834752	0.0116211	0.0307673	0.00209668	0.000798769	0.010746	0.00987527	0.0218096	0.0730735	0.0154017	0.00155597	0.0055667	0.00666913	0.00237142	0.00158717	0.000729024	0.036295	0.0193533	0.0526386	0.00798543	0.0141441	0.000332284	0.00295211	0.0158269	1.487766	0.5122339	0.242672	0.501271	0.806173	1.24043	1.99493	4.1208	1.023899	0.3442974	0.0109036	0.0351042	0.0171328	0.00129653	0.0682918	0.00111174	0.0415657	0.0111238	0.000210324	0.0038384	0.00318853	0.157364	0.0219077	0.0580014	0.00395258	0.00150581	0.0202579	0.0186165	0.0411147	0.137756	0.0290348	0.00293326	0.0104941	0.0125724	0.00447051	0.00299207	0.00137433	0.068422	0.0364842	0.0992324	0.0150538	0.0266639	0.000626409	0.00556521	0.0298362	0.618976	0.381024	0.6189763	0.5304577
7956	-51.79657	-95.40195	43.60538	0.000208467	0.0226307	0.0174068	0.018018	0.0373097	0.00574337	0.00845041	0.00429292	0.000286499	0.00913738	0.0220118	0.0274005	0.00736614	0.0888598	0.00943091	0.0428112	0.022854	0.0081175	0.00219073	0.0656598	0.0603508	0.0361563	0.0208112	0.0296936	0.0361342	0.0132059	0.0258343	0.0362522	0.0166207	0.0592244	0.00442207	0.0502279	0.028792	0.0213271	0.00683726	1.567837	0.4321634	0.400002	0.639624	0.869865	1.1496	1.56342	2.49999	0.6625386	0.2756432	0.000240703	0.0261301	0.0200984	0.0208041	0.043079	0.00663148	0.00975711	0.00495674	0.000330801	0.0105503	0.0254155	0.0316374	0.00850519	0.1026	0.0108892	0.0494312	0.026388	0.00937273	0.00252949	0.075813	0.069683	0.0417473	0.0240293	0.0342851	0.0417217	0.015248	0.0298291	0.041858	0.0191908	0.0683825	0.00510587	0.0579947	0.0332441	0.024625	0.00789452	0.590922	0.409078	0.5909223	0.8660766
7992	-45.00989	-89.01951	44.00961	0.00728401	0.0460564	0.00908264	0.024253	0.00799449	0.00248869	0.0272271	0.00671621	0.00365514	0.0223268	0.00184389	0.0168975	0.0179744	0.0780933	0.0180604	0.00752913	0.0386209	0.00515624	0.0564844	0.0228549	0.0655124	0.0276723	0.00484727	0.000608978	0.0167397	0.00289551	0.0196013	0.00822332	0.00245731	0.0273287	0.0227062	0.0328485	0.0629398	0.00889681	0.00526641	1.456638	0.5433622	0.819928	0.907712	0.970243	1.03067	1.10167	1.21962	0.1435571	0.3730249	0.00998981	0.063165	0.0124566	0.0332623	0.0109642	0.00341316	0.0373412	0.00921109	0.00501291	0.0306206	0.00252885	0.0231744	0.0246514	0.107103	0.0247693	0.010326	0.0529675	0.00707163	0.0774667	0.0313448	0.0898484	0.0379517	0.00664789	0.000835196	0.022958	0.00397111	0.0268826	0.011278	0.00337012	0.0374805	0.0311409	0.0450508	0.0863201	0.0122017	0.00722273	0.643523	0.356477	0.6435227	0.7291441
8028	-55.01415	-97.5783	42.56415	0.00490914	0.0139261	0.00253211	0.00537764	0.0126802	0.0045076	0.0014048	0.00249626	4.33371e-05	0.031267	0.00483511	0.00956184	0.0413108	0.0357978	0.00554596	0.00305818	0.00530201	0.0108441	0.00824687	0.0436912	0.0107622	0.00416768	0.00933333	0.00807843	0.0215664	0.00572064	0.00375922	0.0076053	0.00705708	0.0102443	0.00636818	0.0691675	0.0160807	0.0132595	0.00184928	1.064822	0.9351779	0.277855	0.535487	0.822952	1.21514	1.86746	3.59899	0.9260014	0.8782481	0.0110977	0.0314816	0.00572412	0.0121568	0.0286651	0.01019	0.0031757	0.00564307	9.79685e-05	0.0706827	0.0109303	0.0216156	0.0933878	0.080925	0.0125373	0.00691336	0.0119858	0.0245142	0.018643	0.0987689	0.0243292	0.0094215	0.0210991	0.0182622	0.0487532	0.0129322	0.00849815	0.0171926	0.0159533	0.0231585	0.014396	0.156361	0.0363522	0.0299745	0.00418051	0.99313	0.00687041	0.9931296	0.4423578
8064	-52.71388	-96.20453	43.49065	0.0224578	0.0132162	0.0341439	0.0196568	0.00246466	0.0178341	0.0283509	0.0100147	1.61245e-05	0.028612	0.00583084	0.000829033	0.0477957	0.0608758	0.0180672	0.0257839	0.0102821	0.00222592	0.0079788	0.0696441	0.0703297	0.00115453	0.0205607	0.00565198	0.00622367	0.00378378	0.0321896	4.61168e-05	6.83616e-05	0.0338449	0.012697	0.066865	0.0239906	0.0631861	0.00552251	1.372908	0.6270917	0.51768	0.725349	0.904676	1.10537	1.37865	1.93169	0.476067	0.4567615	0.0290831	0.017115	0.0442166	0.0254557	0.00319176	0.0230953	0.0367147	0.0129692	2.08814e-05	0.0370529	0.007551	0.00107361	0.0618959	0.0788347	0.0233971	0.0333904	0.0133154	0.00288259	0.0103326	0.0901897	0.0910776	0.00149513	0.0266264	0.00731937	0.00805972	0.00490003	0.0416859	5.97217e-05	8.8529e-05	0.0438294	0.0164428	0.0865909	0.0310681	0.0818267	0.00715171	0.639034	0.360966	0.6390339	0.7721951
8100	-56.78785	-99.862	43.07415	0.00494795	0.0107963	0.0341665	0.0012581	0.0014644	0.00461177	0.0077857	0.0143391	0.000845947	0.00376841	3.58892e-05	0.00362504	0.0160992	0.00744246	0.00363765	0.00349626	0.00489323	0.0121576	0.000587408	0.0466119	0.0154551	0.0154021	0.0252566	0.00104509	0.00145695	0.0173564	0.0014896	0.000279933	3.24512e-05	0.0365539	0.013177	0.0230558	0.00261633	0.0121031	0.000323145	1.254354	0.7456463	0.367638	0.613839	0.85877	1.16446	1.62909	2.72007	0.7235437	0.5944467	0.0142111	0.0310084	0.0981303	0.00361341	0.00420595	0.0132456	0.0223615	0.0411837	0.00242967	0.0108234	0.000103078	0.0104116	0.0462388	0.0213757	0.0104478	0.0100417	0.014054	0.0349181	0.00168711	0.133875	0.0443889	0.0442369	0.0725402	0.00300162	0.00418455	0.0498497	0.00427831	0.000804003	9.3204e-05	0.104987	0.037846	0.0662193	0.00751442	0.0347616	0.000928113	0.928678	0.0713221	0.9286779	0.3481743
8136	-58.93743	-102.7149	43.77751	0.00129505	0.00267661	0.0158536	0.0168908	0.0210388	0.00361493	0.015444	0.000587456	0.00251052	0.0021624	0.000210222	0.00020799	0.0105256	0.0215136	0.00481969	0.00416315	0.00310977	0.000239073	0.00122012	0.00254171	0.00191091	0.00200853	0.0122663	0.0196272	0.00176546	0.0280003	0.00264577	0.0178879	0.0104188	0.000181644	0.0061353	0.00698062	0.0065407	0.00162004	0.000486489	1.952769	0.04723094	0.146765	0.392248	0.74679	1.33907	2.54941	6.81359	1.387511	0.02418665	0.0051989	0.0107451	0.0636433	0.0678071	0.0844591	0.0145119	0.0619991	0.0023583	0.0100783	0.0086808	0.000843924	0.000834962	0.0422543	0.0863649	0.0193483	0.0167127	0.012484	0.000959744	0.0048981	0.0102035	0.00767124	0.0080631	0.0492422	0.078792	0.00708734	0.112405	0.0106213	0.0718098	0.0418254	0.0007292	0.0246297	0.0280233	0.0262572	0.00650355	0.00195298	0.56004	0.43996	0.5600399	0.2491011
8172	-62.09381	-105.1217	43.0279	0.00386208	0.000845577	0.0274537	0.00182429	0.0274136	0.000516002	0.00145006	0.00382457	0.0180735	0.00848015	0.0033058	0.0195134	0.0193313	0.0292431	0.00890609	0.0154205	0.0164151	0.00391256	0.00367342	0.0175276	0.00919567	0.00118888	0.00707501	0.0264461	0.000587164	0.0126795	0.00662193	0.00730944	0.0143792	0.00951993	0.0239847	0.0205764	0.0102755	0.0189127	0.00369297	1.132326	0.8676741	0.449841	0.677323	0.885547	1.12925	1.4764	2.22301	0.5776319	0.766276	0.00957293	0.00209593	0.0680495	0.00452185	0.0679501	0.00127901	0.00359426	0.00947995	0.0447989	0.0210197	0.00819409	0.0483679	0.0479165	0.0724847	0.0220755	0.0382227	0.0406881	0.00969806	0.00910531	0.0434456	0.0227933	0.00294688	0.0175368	0.065552	0.0014554	0.0314287	0.0164138	0.0181179	0.0356417	0.023597	0.0594509	0.0510026	0.0254699	0.0468788	0.00915375	0.848724	0.151276	0.8487239	0.4034375
8208	-63.31759	-107.2486	43.93105	0.01038	0.00996579	0.0261912	0.0101277	0.00456744	0.0100418	0.00304384	0.00209147	0.0234044	0.0352833	0.0350946	0.00819848	0.0307159	0.0364897	0.00474548	0.0136535	0.0285703	0.00402331	0.00215052	0.101712	0.00216389	0.00358769	0.0163033	0.0300594	0.0218943	0.0129543	0.00382044	0.0086382	0.0361064	0.0478766	0.0516532	0.0328487	0.0260893	0.0067425	0.0146711	1.586883	0.4131175	0.511224	0.720923	0.902951	1.10748	1.38711	1.95609	0.4851409	0.2603327	0.0145001	0.0139214	0.036587	0.0141476	0.00638036	0.0140276	0.004252	0.00292162	0.0326941	0.049288	0.0490244	0.0114526	0.0429077	0.0509733	0.00662907	0.0190728	0.0399104	0.00562025	0.0030041	0.142083	0.00302278	0.00501173	0.0227744	0.0419907	0.0305846	0.0180962	0.00533686	0.0120669	0.0504379	0.0668799	0.0721555	0.0458871	0.0364447	0.00941875	0.0204944	0.6123	0.3877	0.6122998	0.7158594
8244	-53.30491	-96.60285	43.29794	0.00231335	0.0144874	0.0160077	0.00164437	0.00239055	0.00536091	0.0201258	0.00312772	0.00383396	0.0125449	9.4352e-05	0.00319108	5.52218e-05	0.0425701	0.00806381	0.00733013	0.00243576	0.0103397	0.00314862	0.0055788	0.000879014	0.00786634	0.0267275	0.0182312	0.0201904	0.00202489	0.000597743	0.0242551	0.00700705	0.00139629	0.0154266	0.0133029	0.00915621	0.00313313	0.00273473	1.861682	0.1383182	0.0904451	0.309761	0.693761	1.44142	3.2283	11.0564	1.737543	0.07429745	0.00728445	0.0456192	0.0504062	0.00517793	0.00752756	0.0168808	0.0633736	0.00984879	0.0120727	0.0395025	0.000297103	0.0100483	0.000173887	0.134048	0.025392	0.0230817	0.00766991	0.0325584	0.00991461	0.017567	0.00276791	0.0247701	0.0841617	0.0574079	0.0635772	0.00637613	0.00188222	0.0763764	0.0220644	0.00439675	0.0485766	0.0418891	0.0288318	0.00986586	0.00861134	0.527553	0.472447	0.527553	0.3175734
