Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
1122	-53.05565	-95.97101	42.91537	0.828993	0.6603137	0.892614	0.107386	0.6032784
1128	-48.46782	-91.69408	43.22626	0.7195042	0.5234664	0.892614	0.107386	0.6032784
1134	-50.6329	-95.18486	44.55196	0.5153805	0.07737558	0.725233	0.274767	0.660818
1140	-58.78264	-102.2251	43.44249	0.5521803	0.1468216	0.723651	0.276349	1.448559
1146	-56.85398	-99.45298	42.599	0.09913395	0.8476284	0.963051	0.0369495	1.448559
1152	-51.78227	-95.86521	44.08294	0.08220588	0.2940094	0.624032	0.375968	0.9320467
1158	-53.36209	-97.51526	44.15317	0.2357585	0.2940094	0.935014	0.0649862	0.4121206
1164	-54.11112	-97.35666	43.24554	0.149105	0.958133	0.706737	0.293263	0.4121206
1170	-53.76783	-97.81079	44.04296	1.019443	0.08515425	0.86241	0.13759	0.5816702
1176	-56.92336	-100.7468	43.82343	1.019443	0.1393477	0.844543	0.155457	0.5816702
1182	-57.33518	-99.01849	41.68331	1.029236	1.653178	0.844543	0.155457	0.291335
1188	-50.5548	-91.04007	40.48526	1.742374	0.7463643	0.902613	0.0973866	0.04883427
1194	-49.36397	-91.47089	42.10692	1.742374	0.04409605	0.679051	0.320949	0.04883427
1200	-46.79836	-88.147	41.34863	2.050342	0.1483083	0.722758	0.277242	0.04883427
1206	-53.29845	-94.21978	40.92134	1.884496	0.3752651	0.920838	0.0791625	0.04883427
1212	-55.57164	-98.60951	43.03787	1.884496	0.03428464	0.692901	0.307099	0.1754546
1218	-60.0987	-102.2335	42.13484	0.1546139	2.554873	0.500064	0.499936	0.6378285
1224	-55.33779	-98.34966	43.01187	0.9562659	0.5183501	0.922264	0.0777362	0.4534052
1230	-54.6772	-94.53152	39.85432	2.861035	0.1344578	0.849876	0.150124	0.02223217
1236	-59.46298	-97.69824	38.23526	2.861035	0.9501012	0.900934	0.0990657	0.01868604
1242	-56.85292	-100.4027	43.54977	0.01854613	0.5993458	0.893328	0.106672	0.9732653
1248	-58.4076	-101.3305	42.92287	0.1199375	1.355299	0.697854	0.302146	0.5788212
1254	-50.61636	-93.29	42.67364	0.6706103	1.007597	0.985536	0.0144645	0.4114616
1260	-55.40178	-97.63932	42.23754	1.525375	0.6025298	0.912705	0.0872952	0.3245579
1266	-58.1389	-102.2209	44.08203	0.8133652	0.1264766	0.871787	0.128213	0.4411714
1272	-54.33654	-97.78174	43.44521	1.077277	0.1551248	0.4119	0.5881	0.2140163
1278	-50.98747	-94.57853	43.59106	1.077277	0.1831217	0.254175	0.745825	0.3735285
1284	-62.24163	-104.1061	41.86443	0.5602308	2.343931	0.872872	0.127128	0.4658632
1290	-54.79412	-96.61396	41.81984	1.077612	1.529829	0.946806	0.0531938	0.3974515
1296	-48.36201	-92.51896	44.15695	0.7484162	0.1151647	0.685034	0.314966	0.3691437
1302	-49.38118	-93.82148	44.4403	0.2883786	0.1218642	0.685034	0.314966	0.8768917
1308	-51.25996	-95.59744	44.33748	0.2270885	0.1564819	0.529102	0.470898	0.9195678
1314	-49.26478	-93.5165	44.25173	0.7477508	0.08253641	0.739487	0.260513	0.738285
1320	-52.31273	-96.20502	43.8923	1.212344	0.062342	0.719138	0.280862	0.3281326
1326	-54.78553	-99.26762	44.48209	0.8335576	0.03031661	0.290805	0.709195	0.4018139
1332	-55.51685	-99.60335	44.0865	0.811972	0.04393238	0.85862	0.14138	1.066517
1338	-53.84274	-98.30126	44.45852	0.811972	0.04096107	0.402623	0.597377	0.410648
1344	-52.24122	-96.34752	44.1063	0.5970099	0.1160644	0.24943	0.75057	0.2284535
1350	-51.93851	-95.87433	43.93582	1.116655	0.0875961	0.672937	0.327063	0.4294083
1356	-48.95485	-93.13156	44.17671	0.5023707	0.1606587	0.932375	0.0676252	0.3075124
1362	-50.6553	-93.62953	42.97423	0.5980639	0.7740455	0.966711	0.0332893	0.3642539
1368	-44.84206	-88.03601	43.19395	0.5811396	0.6507551	0.706945	0.293055	0.5237491
1374	-50.1575	-92.96989	42.8124	0.5811396	0.6507551	0.86484	0.13516	1.073241
